customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM_Score,Advanced_Segment,email,first_name,last_name
3421.0,522,4,314.65,1,4,1,6,At Risk,7,At Risk,,Külli,Lass
3422.0,87,1,166.52,4,1,1,6,At Risk,7,At Risk,olev.kuusik@outlook.com,Olev,Kuusik
3424.0,65,6,1538.92,4,5,5,14,VIP Champions,19,VIP Champions,,Jüri,Paas
3425.0,106,4,756.99,4,4,3,11,Loyal,14,Loyal Customers,liina.parn@gmail.com,Liina,Pärn
3429.0,137,3,635.8,3,3,2,8,Potential,10,New Customers,kalev.parn2@mail.ee,Kalev,Pärn
3430.0,83,4,1405.79,4,4,4,12,Loyal,16,Loyal Customers,toomas.veski@gmail.com,Toomas,Veski
3431.0,67,7,1816.4099999999999,4,5,5,14,VIP Champions,19,VIP Champions,margus.orav@telia.ee,Margus,Orav
3432.0,92,5,2475.63,4,5,5,14,VIP Champions,19,VIP Champions,ulle.nurk@outlook.com,Ülle,Nurk
3433.0,64,1,281.19,4,1,1,6,At Risk,7,At Risk,ulle.talvik@outlook.com,Ülle,Talvik
3434.0,86,3,303.33,4,3,1,8,Potential,9,New Customers,rasmus.rebane@hot.ee,Rasmus,Rebane
3435.0,319,4,1652.4299999999998,2,4,5,11,Loyal,16,Loyal Customers,mihkel.magi@gmail.com,Mihkel,Mägi
3436.0,631,2,404.39,1,2,2,5,At Risk,7,At Risk,,Merle,Saar
3437.0,153,2,614.9200000000001,3,2,2,7,Potential,9,New Customers,rein.raid@hot.ee,Rein,Raid
3438.0,7,6,1001.6800000000001,5,5,4,14,VIP Champions,18,VIP Champions,lea.ilves@mail.ee,Lea,Ilves
3439.0,248,8,1923.99,2,5,5,12,Loyal,17,VIP Champions,kati.sild@hot.ee,Kati,Sild
3441.0,86,2,659.5899999999999,4,2,3,9,Potential,12,Regular Customers,terje.jarv@mail.ee,Terje,Järv
3442.0,102,4,520.66,4,4,2,10,Loyal,12,Regular Customers,,Meelis,Ilves
3443.0,156,2,763.02,3,2,3,8,Potential,11,Regular Customers,arvo.nurk@mail.ee,Arvo,Nurk
3444.0,135,2,546.62,3,2,2,7,Potential,9,New Customers,maris.kuusik@yahoo.com,Maris,Kuusik
3445.0,179,2,299.31,3,2,1,6,At Risk,7,At Risk,maie.jarv@gmail.com,Maie,Järv
3446.0,79,7,3504.38,4,5,5,14,VIP Champions,19,VIP Champions,meelis.sild@yahoo.com,Meelis,Sild
3447.0,191,3,1042.22,3,3,4,10,Loyal,14,Loyal Customers,kristjan.lepik@outlook.com,Kristjan,Lepik
3448.0,437,1,271.35,1,1,1,3,Lost,4,Lost,kristi.tammik@mail.ee,Kristi,Tammik
3449.0,80,3,1008.65,4,3,4,11,Loyal,15,Loyal Customers,kulli.looke@yahoo.com,Külli,Lõoke
3451.0,100,5,1069.3600000000001,4,5,4,13,VIP Champions,17,VIP Champions,kadri.looke@mail.ee,Kadri,Lõoke
3452.0,230,4,489.33,2,4,2,8,Potential,10,New Customers,kalev.nurk@yahoo.com,Kalev,Nurk
3453.0,5,1,16.62,5,1,1,7,Potential,8,New Customers,urmas.valk2@outlook.com,Urmas,Valk
3454.0,242,1,110.53,2,1,1,4,At Risk,5,At Risk,kalev.kuusik@yahoo.com,Kalev,Kuusik
3455.0,257,1,351.62,2,1,2,5,At Risk,7,At Risk,reet.rand@yahoo.com,Reet,Rand
3457.0,125,5,1766.75,3,5,5,13,VIP Champions,18,VIP Champions,kevin.must@hot.ee,Kevin,Must
3458.0,343,4,718.9799999999999,1,4,3,8,Potential,11,Regular Customers,arvo.kull2@hot.ee,Arvo,Kull
3459.0,9,5,1023.9599999999999,5,5,4,14,VIP Champions,18,VIP Champions,erkki.orav@mail.ee,Erkki,Orav
3460.0,64,6,2194.25,4,5,5,14,VIP Champions,19,VIP Champions,siim.kivi@yahoo.com,Siim,Kivi
3461.0,259,3,1043.38,2,3,4,9,Potential,13,Regular Customers,kadri.kukk@telia.ee,Kadri,Kukk
3462.0,463,2,1002.9499999999999,1,2,4,7,Potential,11,Regular Customers,vaino.lepik@mail.ee,Väino,Lepik
3463.0,48,4,768.22,5,4,3,12,Loyal,15,Loyal Customers,katrin.teder@outlook.com,Katrin,Teder
3465.0,592,3,490.09,1,3,2,6,At Risk,8,New Customers,liina.tamm@telia.ee,Liina,Tamm
3466.0,734,1,57.08,1,1,1,3,Lost,4,Lost,jaak.kask@mail.ee,Jaak,Kask
3467.0,22,3,727.73,5,3,3,11,Loyal,14,Loyal Customers,juri.laas@outlook.com,Jüri,Laas
3468.0,442,1,23.45,1,1,1,3,Lost,4,Lost,heino.aas@yahoo.com,Heino,Aas
3469.0,151,4,1117.21,3,4,4,11,Loyal,15,Loyal Customers,merle.puusepp@gmail.com,Merle,Puusepp
3470.0,92,6,3798.35,4,5,5,14,VIP Champions,19,VIP Champions,raivo.nurk@gmail.com,Raivo,Nurk
3471.0,197,4,1552.42,3,4,5,12,Loyal,17,VIP Champions,taavi.salu@gmail.com,Taavi,Salu
3472.0,503,3,1044.5600000000002,1,3,4,8,Potential,12,Regular Customers,eha.kask@yahoo.com,Eha,Kask
3473.0,717,1,273.06,1,1,1,3,Lost,4,Lost,kersti.rosin@hot.ee,Kersti,Rosin
3474.0,52,5,1137.6000000000001,5,5,4,14,VIP Champions,18,VIP Champions,laura.kull@yahoo.com,Laura,Kull
3475.0,300,4,848.0,2,4,3,9,Potential,12,Regular Customers,margus.ilves@yahoo.com,Margus,Ilves
3476.0,84,7,1895.3500000000001,4,5,5,14,VIP Champions,19,VIP Champions,kristi.teder@hot.ee,Kristi,Teder
3477.0,247,3,1752.6299999999999,2,3,5,10,Loyal,15,Loyal Customers,priit.mannik@mail.ee,Priit,Männik
3479.0,164,3,397.54999999999995,3,3,2,8,Potential,10,New Customers,kevin.lohmus2@mail.ee,Kevin,Lõhmus
3480.0,125,4,466.6,3,4,2,9,Potential,11,Regular Customers,,Taavi,Põld
3481.0,74,3,675.94,4,3,3,10,Loyal,13,Regular Customers,jaak.raud@mail.ee,Jaak,Raud
3482.0,218,1,206.34,2,1,1,4,At Risk,5,At Risk,lauri.toom@yahoo.com,Lauri,Toom
3485.0,266,3,484.22,2,3,2,7,Potential,9,New Customers,lauri.raid@mail.ee,Lauri,Raid
3486.0,618,1,610.17,1,1,2,4,At Risk,6,At Risk,lea.hurt@hot.ee,Lea,Hurt
3488.0,156,1,750.68,3,1,3,7,Potential,10,New Customers,sandra.saar@gmail.com,Sandra,Saar
3489.0,135,3,979.8699999999999,3,3,4,10,Loyal,14,Loyal Customers,priit.raid@outlook.com,Priit,Raid
3490.0,59,1,107.36,5,1,1,7,Potential,8,New Customers,aivar.toom@telia.ee,Aivar,Toom
3491.0,145,2,652.84,3,2,3,8,Potential,11,Regular Customers,eha.lepik@yahoo.com,Eha,Lepik
3492.0,169,2,359.78,3,2,2,7,Potential,9,New Customers,katrin.kukk@outlook.com,Katrin,Kukk
3493.0,215,4,911.47,2,4,3,9,Potential,12,Regular Customers,liis.nomm@hot.ee,Liis,Nõmm
3494.0,202,3,701.48,3,3,3,9,Potential,12,Regular Customers,,Andres,Arro
3496.0,307,3,578.88,2,3,2,7,Potential,9,New Customers,kristiina.lill@outlook.com,Kristiina,Lill
3497.0,659,1,26.79,1,1,1,3,Lost,4,Lost,katrin.kuusik@yahoo.com,Katrin,Kuusik
3498.0,90,4,1351.44,4,4,4,12,Loyal,16,Loyal Customers,kaido.kask@hot.ee,Kaido,Kask
3500.0,708,2,372.23,1,2,2,5,At Risk,7,At Risk,kalev.valk@mail.ee,Kalev,Valk
3501.0,169,1,260.04,3,1,1,5,At Risk,6,At Risk,hille.kukk@yahoo.com,Hille,Kukk
3502.0,154,3,440.42999999999995,3,3,2,8,Potential,10,New Customers,hille.kukk@mail.ee,Hille,Kukk
3504.0,349,3,684.4100000000001,1,3,3,7,Potential,10,New Customers,katrin.mannik@mail.ee,Katrin,Männik
3505.0,291,4,935.05,2,4,3,9,Potential,12,Regular Customers,rasmus.magi@gmail.com,Rasmus,Mägi
3507.0,292,1,207.23,2,1,1,4,At Risk,5,At Risk,,Reet,Lass
3508.0,267,3,1309.1399999999999,2,3,4,9,Potential,13,Regular Customers,henri.mets2@telia.ee,Henri,Mets
3509.0,50,5,1352.05,5,5,4,14,VIP Champions,18,VIP Champions,kalev.jarv@yahoo.com,Kalev,Järv
3510.0,281,1,366.62,2,1,2,5,At Risk,7,At Risk,aili.looke@yahoo.com,Aili,Lõoke
3511.0,236,2,458.6,2,2,2,6,At Risk,8,New Customers,,Ülle,Nõmm
3512.0,399,4,1170.46,1,4,4,9,Potential,13,Regular Customers,merike.raid@yahoo.com,Merike,Raid
3513.0,289,1,246.97,2,1,1,4,At Risk,5,At Risk,anu.luik2@yahoo.com,Anu,Luik
3514.0,403,6,1187.99,1,5,4,10,Loyal,14,Loyal Customers,marko.hurt@mail.ee,Marko,Hurt
3515.0,346,5,1796.6299999999999,1,5,5,11,Loyal,16,Loyal Customers,tonu.orav@mail.ee,Tõnu,Orav
3516.0,52,5,1210.99,5,5,4,14,VIP Champions,18,VIP Champions,piret.must@telia.ee,Piret,Must
3517.0,204,3,744.11,3,3,3,9,Potential,12,Regular Customers,terje.rebane@outlook.com,Terje,Rebane
3518.0,167,7,1600.3,3,5,5,13,VIP Champions,18,VIP Champions,,Aivar,Rand
3520.0,427,4,771.71,1,4,3,8,Potential,11,Regular Customers,riina.kask@gmail.com,Riina,Kask
3521.0,55,3,1313.42,5,3,4,12,Loyal,16,Loyal Customers,lea.lepp@hot.ee,Lea,Lepp
3522.0,417,3,616.87,1,3,2,6,At Risk,8,New Customers,sirje.lepp@telia.ee,Sirje,Lepp
3523.0,133,5,1506.42,3,5,5,13,VIP Champions,18,VIP Champions,meelis.raud@outlook.com,Meelis,Raud
3524.0,117,1,437.16,4,1,2,7,Potential,9,New Customers,heino.looke@telia.ee,Heino,Lõoke
3525.0,215,7,1770.1299999999999,2,5,5,12,Loyal,17,VIP Champions,toomas.luik@gmail.com,Toomas,Luik
3526.0,304,2,421.18,2,2,2,6,At Risk,8,New Customers,laura.kangur2@gmail.com,Laura,Kangur
3527.0,221,1,312.41,2,1,1,4,At Risk,5,At Risk,liis.kuusk@gmail.com,Liis,Kuusk
3528.0,81,5,1291.43,4,5,4,13,VIP Champions,17,VIP Champions,jaak.vark@yahoo.com,Jaak,Värk
3529.0,186,5,2002.13,3,5,5,13,VIP Champions,18,VIP Champions,,Kevin,Kõiv
3530.0,445,3,450.56,1,3,2,6,At Risk,8,New Customers,,Siim,Mitt
3531.0,240,2,366.51,2,2,2,6,At Risk,8,New Customers,jaak.nomm@outlook.com,Jaak,Nõmm
3532.0,239,6,842.46,2,5,3,10,Loyal,13,Regular Customers,kadri.koiv@hot.ee,Kadri,Kõiv
3533.0,73,3,1785.9299999999998,4,3,5,12,Loyal,17,VIP Champions,merle.talvik@hot.ee,Merle,Talvik
3534.0,80,5,998.1999999999999,4,5,4,13,VIP Champions,17,VIP Champions,mihkel.raud@gmail.com,Mihkel,Raud
3535.0,119,3,681.98,4,3,3,10,Loyal,13,Regular Customers,urmas.koiv@yahoo.com,Urmas,Kõiv
3536.0,357,3,458.67,1,3,2,6,At Risk,8,New Customers,,Peeter,Paju
3537.0,406,2,296.0,1,2,1,4,At Risk,5,At Risk,annika.raud@mail.ee,Annika,Raud
3538.0,100,3,374.73,4,3,2,9,Potential,11,Regular Customers,mart.nomm@telia.ee,Mart,Nõmm
3539.0,10,5,1410.8799999999999,5,5,4,14,VIP Champions,18,VIP Champions,indrek.laas@yahoo.com,Indrek,Laas
3540.0,189,4,1357.4099999999999,3,4,4,11,Loyal,15,Loyal Customers,hille.liiv@telia.ee,Hille,Liiv
3543.0,412,1,78.09,1,1,1,3,Lost,4,Lost,aili.kask@telia.ee,Aili,Kask
3545.0,110,6,2850.3,4,5,5,14,VIP Champions,19,VIP Champions,,Merike,Rosin
3549.0,299,3,1304.52,2,3,4,9,Potential,13,Regular Customers,maris.lohmus@telia.ee,Maris,Lõhmus
3550.0,75,2,428.57,4,2,2,8,Potential,10,New Customers,kristiina.kuusk@mail.ee,Kristiina,Kuusk
3551.0,124,9,3214.44,3,5,5,13,VIP Champions,18,VIP Champions,peeter.lill@hot.ee,Peeter,Lill
3552.0,184,6,1869.02,3,5,5,13,VIP Champions,18,VIP Champions,,Toomas,Puusepp
3553.0,127,4,1073.26,3,4,4,11,Loyal,15,Loyal Customers,sander.kull@hot.ee,Sander,Kull
3554.0,544,3,914.5999999999999,1,3,3,7,Potential,10,New Customers,merike.raud@outlook.com,Merike,Raud
3555.0,429,3,1258.03,1,3,4,8,Potential,12,Regular Customers,heino.vaher@yahoo.com,Heino,Vaher
3556.0,9,74,19834.88,5,5,5,15,VIP Champions,20,VIP Champions,merike.vaher@mail.ee,Merike,Vaher
3559.0,1,2,1091.42,5,2,4,11,Loyal,15,Loyal Customers,,Tiit,Talvik
3560.0,473,4,1365.73,1,4,4,9,Potential,13,Regular Customers,aili.lass@gmail.com,Aili,Lass
3561.0,103,2,984.3100000000001,4,2,4,10,Loyal,14,Loyal Customers,tarmo.sild@mail.ee,Tarmo,Sild
3562.0,302,5,1573.61,2,5,5,12,Loyal,17,VIP Champions,heli.kull@outlook.com,Heli,Kull
3563.0,82,8,1149.08,4,5,4,13,VIP Champions,17,VIP Champions,indrek.oja@telia.ee,Indrek,Oja
3564.0,573,1,58.96,1,1,1,3,Lost,4,Lost,hille.kangur@yahoo.com,Hille,Kangur
3565.0,138,1,183.31,3,1,1,5,At Risk,6,At Risk,nele.vaher@gmail.com,Nele,Vaher
3567.0,76,3,1020.5600000000001,4,3,4,11,Loyal,15,Loyal Customers,siim.pihl@hot.ee,Siim,Pihl
3568.0,74,2,1412.25,4,2,4,10,Loyal,14,Loyal Customers,jaak.rand@outlook.com,Jaak,Rand
3571.0,125,6,1542.46,3,5,5,13,VIP Champions,18,VIP Champions,eha.sepp@mail.ee,Eha,Sepp
3572.0,31,3,1632.08,5,3,5,13,VIP Champions,18,VIP Champions,karin.mitt@outlook.com,Karin,Mitt
3573.0,506,2,201.04000000000002,1,2,1,4,At Risk,5,At Risk,,Ants,Raid
3574.0,32,3,1959.43,5,3,5,13,VIP Champions,18,VIP Champions,indrek.kallas@telia.ee,Indrek,Kallas
3575.0,83,5,1262.82,4,5,4,13,VIP Champions,17,VIP Champions,priit.kallas@gmail.com,Priit,Kallas
3576.0,24,4,2289.46,5,4,5,14,VIP Champions,19,VIP Champions,sirje.lepp@hot.ee,Sirje,Lepp
3577.0,27,3,786.0699999999999,5,3,3,11,Loyal,14,Loyal Customers,henri.kangur@gmail.com,Henri,Kangur
3578.0,27,7,1574.88,5,5,5,15,VIP Champions,20,VIP Champions,erkki.kull@outlook.com,Erkki,Kull
3579.0,222,1,192.22,2,1,1,4,At Risk,5,At Risk,sigrid.luik@mail.ee,Sigrid,Luik
3580.0,193,3,1020.4,3,3,4,10,Loyal,14,Loyal Customers,tiit.puusepp@gmail.com,Tiit,Puusepp
3582.0,22,8,2494.25,5,5,5,15,VIP Champions,20,VIP Champions,peeter.valk@hot.ee,Peeter,Valk
3583.0,368,5,1738.08,1,5,5,11,Loyal,16,Loyal Customers,marika.tamm@yahoo.com,Marika,Tamm
3584.0,344,1,142.57,1,1,1,3,Lost,4,Lost,annika.talvik@hot.ee,Annika,Talvik
3585.0,350,5,1082.72,1,5,4,10,Loyal,14,Loyal Customers,sandra.sepp@outlook.com,Sandra,Sepp
3586.0,263,1,116.98,2,1,1,4,At Risk,5,At Risk,sander.nurk@mail.ee,Sander,Nurk
3587.0,16,2,386.67999999999995,5,2,2,9,Potential,11,Regular Customers,ragnar.parn@outlook.com,Ragnar,Pärn
3588.0,186,1,761.4,3,1,3,7,Potential,10,New Customers,ulle.kangur@mail.ee,Ülle,Kangur
3589.0,158,2,246.84,3,2,1,6,At Risk,7,At Risk,,Lauri,Hurt
3590.0,307,2,322.68,2,2,1,5,At Risk,6,At Risk,madis.must@outlook.com,Madis,Must
3591.0,379,2,346.48,1,2,1,4,At Risk,5,At Risk,karin.raud@mail.ee,Karin,Raud
3592.0,202,3,714.18,3,3,3,9,Potential,12,Regular Customers,vaino.paju@outlook.com,Väino,Paju
3593.0,178,2,355.21,3,2,2,7,Potential,9,New Customers,,Marika,Kuusk
3594.0,267,1,296.58,2,1,1,4,At Risk,5,At Risk,ants.kaalep@telia.ee,Ants,Kaalep
3595.0,19,1,50.85,5,1,1,7,Potential,8,New Customers,liis.puusepp@outlook.com,Liis,Puusepp
3596.0,163,3,1018.09,3,3,4,10,Loyal,14,Loyal Customers,vaino.aas@yahoo.com,Väino,Aas
3597.0,426,3,301.51,1,3,1,5,At Risk,6,At Risk,pille.kivi@yahoo.com,Pille,Kivi
3598.0,185,2,747.26,3,2,3,8,Potential,11,Regular Customers,ago.nurk@hot.ee,Ago,Nurk
3599.0,37,3,925.32,5,3,3,11,Loyal,14,Loyal Customers,olev.lepp@mail.ee,Olev,Lepp
3600.0,211,4,1241.49,2,4,4,10,Loyal,14,Loyal Customers,kalev.magi2@yahoo.com,Kalev,Mägi
3601.0,148,2,885.0699999999999,3,2,3,8,Potential,11,Regular Customers,reet.nomm@gmail.com,Reet,Nõmm
3602.0,429,3,636.96,1,3,2,6,At Risk,8,New Customers,karin.paas@outlook.com,Karin,Paas
3603.0,158,7,2669.17,3,5,5,13,VIP Champions,18,VIP Champions,tarmo.rosin@telia.ee,Tarmo,Rosin
3604.0,199,4,1545.27,3,4,5,12,Loyal,17,VIP Champions,marko.nomm@mail.ee,Marko,Nõmm
3605.0,4,81,23271.72,5,5,5,15,VIP Champions,20,VIP Champions,anu.kuusik@mail.ee,Anu,Kuusik
3606.0,486,4,1213.6,1,4,4,9,Potential,13,Regular Customers,rain.kuusik@telia.ee,Rain,Kuusik
3607.0,81,5,1209.04,4,5,4,13,VIP Champions,17,VIP Champions,lea.raud@gmail.com,Lea,Raud
3608.0,168,4,2496.09,3,4,5,12,Loyal,17,VIP Champions,tarmo.sepp@outlook.com,Tarmo,Sepp
3609.0,218,3,681.02,2,3,3,8,Potential,11,Regular Customers,indrek.puusepp2@hot.ee,Indrek,Puusepp
3610.0,150,2,534.03,3,2,2,7,Potential,9,New Customers,,Grete,Koppel
3611.0,342,1,282.95,1,1,1,3,Lost,4,Lost,sirje.koppel@hot.ee,Sirje,Koppel
3613.0,509,3,769.6700000000001,1,3,3,7,Potential,10,New Customers,liis.paju@outlook.com,Liis,Paju
3614.0,575,2,57.910000000000004,1,2,1,4,At Risk,5,At Risk,,Ülle,Kuusik
3615.0,142,2,299.54999999999995,3,2,1,6,At Risk,7,At Risk,andres.mannik@gmail.com,Andres,Männik
3616.0,656,2,764.3,1,2,3,6,At Risk,9,New Customers,kersti.lepik@telia.ee,Kersti,Lepik
3617.0,18,6,2477.5,5,5,5,15,VIP Champions,20,VIP Champions,jaak.kull@gmail.com,Jaak,Kull
3618.0,7,75,27036.47,5,5,5,15,VIP Champions,20,VIP Champions,tiina.parn@gmail.com,Tiina,Pärn
3619.0,183,5,733.9,3,5,3,11,Loyal,14,Loyal Customers,ants.roots@telia.ee,Ants,Roots
3620.0,413,2,798.6700000000001,1,2,3,6,At Risk,9,New Customers,andres.toom@mail.ee,Andres,Toom
3621.0,627,2,1308.86,1,2,4,7,Potential,11,Regular Customers,karin.vaher@telia.ee,Karin,Vaher
3622.0,184,4,2020.6399999999999,3,4,5,12,Loyal,17,VIP Champions,,Annika,Rosin
3624.0,206,3,1246.5,2,3,4,9,Potential,13,Regular Customers,elis.mitt@telia.ee,Elis,Mitt
3626.0,37,6,1278.49,5,5,4,14,VIP Champions,18,VIP Champions,katrin.koiv@gmail.com,Katrin,Kõiv
3627.0,55,4,1330.54,5,4,4,13,VIP Champions,17,VIP Champions,mihkel.roots@telia.ee,Mihkel,Roots
3628.0,499,3,1513.16,1,3,5,9,Potential,14,Loyal Customers,kristjan.jarv@hot.ee,Kristjan,Järv
3629.0,1,5,1411.02,5,5,4,14,VIP Champions,18,VIP Champions,jaak.vark@telia.ee,Jaak,Värk
3630.0,395,1,222.1,1,1,1,3,Lost,4,Lost,heli.puusepp@hot.ee,Heli,Puusepp
3631.0,46,3,366.47,5,3,2,10,Loyal,12,Regular Customers,hille.aas@telia.ee,Hille,Aas
3632.0,46,5,2246.24,5,5,5,15,VIP Champions,20,VIP Champions,margus.rosin@outlook.com,Margus,Rosin
3633.0,100,8,1838.3799999999999,4,5,5,14,VIP Champions,19,VIP Champions,heli.pold@mail.ee,Heli,Põld
3634.0,12,1,552.4,5,1,2,8,Potential,10,New Customers,taavi.kangur@telia.ee,Taavi,Kangur
3636.0,638,2,990.16,1,2,4,7,Potential,11,Regular Customers,laura.toom@mail.ee,Laura,Toom
3637.0,316,3,671.03,2,3,3,8,Potential,11,Regular Customers,aivar.pold@hot.ee,Aivar,Põld
3638.0,71,5,2003.07,4,5,5,14,VIP Champions,19,VIP Champions,elis.sild@outlook.com,Elis,Sild
3640.0,11,3,1613.26,5,3,5,13,VIP Champions,18,VIP Champions,aivar.laas@hot.ee,Aivar,Laas
3641.0,180,2,576.48,3,2,2,7,Potential,9,New Customers,triin.jarv@telia.ee,Triin,Järv
3642.0,452,2,399.36,1,2,2,5,At Risk,7,At Risk,kevin.roots@gmail.com,Kevin,Roots
3643.0,140,8,3779.28,3,5,5,13,VIP Champions,18,VIP Champions,mart.liiv@yahoo.com,Mart,Liiv
3644.0,37,7,2464.95,5,5,5,15,VIP Champions,20,VIP Champions,,Mihkel,Sild
3645.0,216,2,365.19,2,2,2,6,At Risk,8,New Customers,katrin.nurk@hot.ee,Katrin,Nurk
3646.0,595,2,267.54,1,2,1,4,At Risk,5,At Risk,ulle.valk@mail.ee,Ülle,Valk
3647.0,153,4,886.15,3,4,3,10,Loyal,13,Regular Customers,ants.teder@hot.ee,Ants,Teder
3648.0,8,74,22621.75,5,5,5,15,VIP Champions,20,VIP Champions,erkki.ilves@outlook.com,Erkki,Ilves
3649.0,191,5,950.21,3,5,3,11,Loyal,14,Loyal Customers,lea.salu@hot.ee,Lea,Salu
3650.0,286,3,564.29,2,3,2,7,Potential,9,New Customers,toomas.vaher@outlook.com,Toomas,Vaher
3651.0,117,3,594.27,4,3,2,9,Potential,11,Regular Customers,lauri.kukk@telia.ee,Lauri,Kukk
3654.0,218,5,881.6800000000001,2,5,3,10,Loyal,13,Regular Customers,kersti.koiv@telia.ee,Kersti,Kõiv
3655.0,606,3,912.9,1,3,3,7,Potential,10,New Customers,kristiina.tamm@yahoo.com,Kristiina,Tamm
3656.0,327,3,842.59,2,3,3,8,Potential,11,Regular Customers,raivo.rebane@outlook.com,Raivo,Rebane
3657.0,191,4,688.61,3,4,3,10,Loyal,13,Regular Customers,triin.roots@outlook.com,Triin,Roots
3659.0,219,3,334.7,2,3,1,6,At Risk,7,At Risk,liina.magi@gmail.com,Liina,Mägi
3660.0,98,3,970.67,4,3,3,10,Loyal,13,Regular Customers,eha.liiv@hot.ee,Eha,Liiv
3661.0,121,5,2426.1800000000003,4,5,5,14,VIP Champions,19,VIP Champions,katrin.raud@outlook.com,Katrin,Raud
3663.0,49,2,268.57,5,2,1,8,Potential,9,New Customers,taavi.paju@yahoo.com,Taavi,Paju
3664.0,300,3,222.23000000000002,2,3,1,6,At Risk,7,At Risk,heli.kuusk@mail.ee,Heli,Kuusk
3665.0,79,3,625.0,4,3,2,9,Potential,11,Regular Customers,kalev.kallas@gmail.com,Kalev,Kallas
3666.0,62,5,1859.09,4,5,5,14,VIP Champions,19,VIP Champions,nele.paas@outlook.com,Nele,Paas
3668.0,314,5,1056.51,2,5,4,11,Loyal,15,Loyal Customers,tiit.paju@mail.ee,Tiit,Paju
3669.0,590,4,1609.01,1,4,5,10,Loyal,15,Loyal Customers,raivo.koppel2@yahoo.com,Raivo,Koppel
3672.0,401,7,1534.1599999999999,1,5,5,11,Loyal,16,Loyal Customers,taavi.liiv@gmail.com,Taavi,Liiv
3673.0,143,2,438.65,3,2,2,7,Potential,9,New Customers,,Kaido,Kukk
3674.0,158,2,427.51,3,2,2,7,Potential,9,New Customers,grete.salu2@telia.ee,Grete,Salu
3675.0,207,4,831.4,2,4,3,9,Potential,12,Regular Customers,heli.roots@outlook.com,Heli,Roots
3676.0,267,3,1770.79,2,3,5,10,Loyal,15,Loyal Customers,tiina.pihl@gmail.com,Tiina,Pihl
3677.0,8,1,250.72,5,1,1,7,Potential,8,New Customers,ragnar.paju@gmail.com,Ragnar,Paju
3678.0,116,1,219.38,4,1,1,6,At Risk,7,At Risk,tonu.luik2@telia.ee,Tõnu,Luik
3679.0,66,2,417.82000000000005,4,2,2,8,Potential,10,New Customers,madis.lepik@telia.ee,Madis,Lepik
3680.0,232,3,1102.87,2,3,4,9,Potential,13,Regular Customers,aivar.kuusk@telia.ee,Aivar,Kuusk
3681.0,16,11,2572.15,5,5,5,15,VIP Champions,20,VIP Champions,,Jaak,Sild
3682.0,209,1,939.64,2,1,3,6,At Risk,9,New Customers,kristjan.laas@hot.ee,Kristjan,Laas
3684.0,62,4,1007.31,4,4,4,12,Loyal,16,Loyal Customers,lauri.talvik@mail.ee,Lauri,Talvik
3685.0,198,5,1805.8899999999999,3,5,5,13,VIP Champions,18,VIP Champions,heli.magi@yahoo.com,Heli,Mägi
3686.0,195,3,639.24,3,3,2,8,Potential,10,New Customers,terje.salu@gmail.com,Terje,Salu
3687.0,31,4,901.07,5,4,3,12,Loyal,15,Loyal Customers,ene.kuusik@gmail.com,Ene,Kuusik
3688.0,237,5,857.21,2,5,3,10,Loyal,13,Regular Customers,tonu.must@gmail.com,Tõnu,Must
3689.0,389,4,665.25,1,4,3,8,Potential,11,Regular Customers,olev.kangur@telia.ee,Olev,Kangur
3690.0,125,1,501.69,3,1,2,6,At Risk,8,New Customers,maie.tamm@gmail.com,Maie,Tamm
3691.0,74,1,259.23,4,1,1,6,At Risk,7,At Risk,anna.liiv@gmail.com,Anna,Liiv
3692.0,45,9,3509.29,5,5,5,15,VIP Champions,20,VIP Champions,vaino.sild@yahoo.com,Väino,Sild
3693.0,290,2,649.21,2,2,2,6,At Risk,8,New Customers,kulli.must@hot.ee,Külli,Must
3694.0,52,1,279.43,5,1,1,7,Potential,8,New Customers,aivar.salu@mail.ee,Aivar,Salu
3695.0,338,4,1108.38,1,4,4,9,Potential,13,Regular Customers,kati.puusepp@hot.ee,Kati,Puusepp
3696.0,466,5,2980.9,1,5,5,11,Loyal,16,Loyal Customers,tiina.jarv@mail.ee,Tiina,Järv
3697.0,364,2,557.38,1,2,2,5,At Risk,7,At Risk,andres.kuusik@mail.ee,Andres,Kuusik
3698.0,360,3,455.51,1,3,2,6,At Risk,8,New Customers,tiina.teder@mail.ee,Tiina,Teder
3699.0,134,10,4522.92,3,5,5,13,VIP Champions,18,VIP Champions,marko.pihl@outlook.com,Marko,Pihl
3700.0,29,2,1088.92,5,2,4,11,Loyal,15,Loyal Customers,liina.valk@outlook.com,Liina,Valk
3701.0,711,3,452.9,1,3,2,6,At Risk,8,New Customers,tarmo.tammik@outlook.com,Tarmo,Tammik
3702.0,166,3,584.85,3,3,2,8,Potential,10,New Customers,,Väino,Tammik
3703.0,538,2,1426.28,1,2,4,7,Potential,11,Regular Customers,liina.lohmus@gmail.com,Liina,Lõhmus
3704.0,53,1,68.08,5,1,1,7,Potential,8,New Customers,kaido.kuusik@yahoo.com,Kaido,Kuusik
3705.0,108,2,250.0,4,2,1,7,Potential,8,New Customers,grete.paju@telia.ee,Grete,Paju
3706.0,67,1,566.48,4,1,2,7,Potential,9,New Customers,anna.pihl@yahoo.com,Anna,Pihl
